channel_id,video_url
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=yUzTBykFSr8
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=zbtpj1O72c8
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=0HIUhPM-4Sk
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=jGlaXr0EgFc
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=bqDv3U_UfAk
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=SOXKc3LW3QQ
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=jSF9kdYjiYY
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=BnlOGvwy6xo
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=Gj5jvAOzO-0
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=-feBrGUqfqw
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=czMUlsMduyE
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=u5hJxM2Cjic
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=E2gWlbLW7HM
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=liuKy5IVcHU
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=D0-5R6L4Se4
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=CQ-7txLzz_E
UCVOTBwF0vnSxMRIbfSE_K_g,https://www.youtube.com/watch?v=1KaoUlOY4N4
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=zKvgqeEu9A0
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=E3SF0zYMLNc
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=ejDS3aTnX1o
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=XwI1ED08AqU
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=aDb2JKC1ROM
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=59_o5G9FtC8
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=23sZWSzNLxQ
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=2iGOx2oW3RI
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=_4qKOalyKIc
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=fSlBvZkZdBU
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=vqWHB7qThDk
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=AhxIiEPety8
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=j313XQxwOgM
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=8wJhIWqpdTU
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=06gq1URJDP8
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=nhEzTvxm9bo
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=gcuiIQHjOwE
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=12NC0PFRZuA
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=xKwyS0DJbH4
UCWHCXSKASuSzao_pplQ7SPw,https://www.youtube.com/watch?v=VxkiiN5CRSY
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=dWcD_EPQu-w
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=wU5Dmw5Av-I
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=V_X3bY5JQ-U
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=D3pc-h8_6Ks
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=mPTpzNpl2d0
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=LMBxeA_KmV0
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=Efa0SQOSCUs
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=sungTgoVEO4
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=cQ6EHouXOXw
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=bTT86SdgFAw
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=51VmnHzkRB8
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=z5NDrrt4-lU
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=x2p7OzfwZLA
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=cmbelTIVDnk
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=pzoWruTyVfQ
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=FcleUlGQdWY
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=NDzzh64Qan4
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=_3s4IW4DiX8
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=rO5BfV0Rgf0
UCPohbSYq4IXhv0yxiy-sT4g,https://www.youtube.com/watch?v=GhatJl63Rh8
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=fs_1RqEKBRQ
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=82GOkPqlSFo
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=hRNhqsTAASk
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=3ouUKCJWnf4
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=OrR7dBe5s4s
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=Up5_lIfib00
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=owNUMZJLQto
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=S4mFy7_oRgI
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=sMi3yLfDDtc
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=XqbPKnPaRtE
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=HDhlXPBXwFA
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=rmJvLSUS4s0
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=Uy3LK0aJGP4
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=4Mft-zhm3PQ
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=mu7T6PYUcBE
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=7XA49rWNiqw
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=AGUSFqdZyfE
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=MhFya94mLDI
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=tjI-dE0cU4I
UCMSI1Ck1mJOaxxwJ0bzrYhQ,https://www.youtube.com/watch?v=tDmMOzNgTHI
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=qoJyTsaC9iw
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=YfH8arSxRQE
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=3c1Gd-w0Ai4
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=b1WSZP2plt4
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=W916ugdhzUc
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=D4BP0xzTQLU
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=WmTYalTw1I0
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=QtYoc0p93xA
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=hRdSnZDM7VA
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=jBLmJoNnhec
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=eBJTuL9-ln8
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=UFYK10Qv3jg
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=5ODVxhmFzW8
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=Bfz-xY5rit0
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=Qgkzifx1Um0
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=z6SMG_jtCKs
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=V0IhD9U5VyI
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=_E1lE_miBdg
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=Rz5e2H-yQnI
UCt22CG7b9crZ0HDk1eTiJjA,https://www.youtube.com/watch?v=YlNJTNP8FeY
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=YagCarYavg8
